SalePrice,Id
297041.84375,1665
326442.8125,1666
337102.53125,1667
321877.75,1668
292488.5625,1669
320899.59375,1670
283612.84375,1671
414709.5,1672
300343.0625,1673
254215.796875,1674
191764.640625,1675
196393.640625,1676
217455.609375,1677
446107.125,1678
358752.625,1679
312124.5,1680
238086.28125,1681
320833.75,1682
197670.921875,1683
190095.5625,1684
181175.328125,1685
177409.078125,1686
170735.015625,1687
203922.046875,1688
200362.21875,1689
205175.84375,1690
186640.9375,1691
266218.1875,1692
170286.609375,1693
186243.34375,1694
170561.78125,1695
278957.0625,1696
175603.1875,1697
363991.125,1698
292321.9375,1699
267827.5625,1700
300428.53125,1701
260963.921875,1702
260966.6875,1703
293434.46875,1704
231476.421875,1705
434138.875,1706
201768.34375,1707
205205.671875,1708
273057.59375,1709
228795.296875,1710
274748.59375,1711
258932.734375,1712
282482.8125,1713
230399.3125,1714
201706.109375,1715
194378.984375,1716
182671.875,1717
142603.09375,1718
220005.359375,1719
240341.734375,1720
173303.984375,1721
124892.046875,1722
169141.828125,1723
226874.28125,1724
248615.28125,1725
197600.359375,1726
157539.53125,1727
188340.828125,1728
176319.875,1729
158767.484375,1730
119468.140625,1731
129976.75,1732
123190.4453125,1733
125842.421875,1734
130864.3046875,1735
120064.4765625,1736
346407.96875,1737
244374.28125,1738
303634.09375,1739
223867.3125,1740
196021.625,1741
169212.390625,1742
170316.03125,1743
334015.375,1744
193622.59375,1745
223114.0,1746
217885.265625,1747
241670.5,1748
141670.15625,1749
146392.734375,1750
237016.421875,1751
121641.5,1752
142393.0625,1753
230009.5,1754
157125.234375,1755
147672.6875,1756
112111.4375,1757
138206.0625,1758
172059.609375,1759
166715.46875,1760
159841.046875,1761
178266.984375,1762
162616.34375,1763
121360.7890625,1764
192498.421875,1765
191615.609375,1766
268240.3125,1767
139990.703125,1768
164720.484375,1769
152419.640625,1770
113523.6171875,1771
116638.890625,1772
120358.8515625,1773
118111.125,1774
142062.46875,1775
120549.40625,1776
111741.1328125,1777
144108.234375,1778
105811.9140625,1779
177587.96875,1780
113418.1328125,1781
91775.5625,1782
149535.0,1783
95010.1953125,1784
103229.2421875,1785
128830.8046875,1786
162283.390625,1787
67737.2890625,1788
103083.109375,1789
70221.3125,1790
177527.015625,1791
172359.21875,1792
138988.828125,1793
162819.46875,1794
131388.84375,1795
120807.859375,1796
134013.046875,1797
117360.5625,1798
116870.46875,1799
111110.375,1800
129108.2421875,1801
141913.0,1802
156887.296875,1803
142172.90625,1804
140421.484375,1805
137869.40625,1806
146637.03125,1807
122922.984375,1808
134185.578125,1809
139213.09375,1810
98414.1640625,1811
84521.453125,1812
142451.0625,1813
79883.1484375,1814
67199.9765625,1815
106584.078125,1816
105061.5234375,1817
155370.34375,1818
133741.3125,1819
65774.390625,1820
104783.640625,1821
146429.796875,1822
48027.5625,1823
119223.6875,1824
141836.609375,1825
100389.8203125,1826
104812.453125,1827
139328.53125,1828
119853.8515625,1829
137248.1875,1830
161267.65625,1831
104061.9609375,1832
144372.359375,1833
134228.40625,1834
163641.078125,1835
126541.5390625,1836
96479.078125,1837
155515.875,1838
95635.2109375,1839
168128.5625,1840
138184.875,1841
105069.109375,1842
134310.0,1843
126294.3359375,1844
137888.796875,1845
143418.984375,1846
128818.9765625,1847
42937.515625,1848
95562.734375,1849
123357.125,1850
164649.75,1851
123847.1484375,1852
135150.109375,1853
183113.53125,1854
143783.15625,1855
248270.96875,1856
139152.109375,1857
136049.875,1858
124502.3046875,1859
149540.625,1860
123815.890625,1861
292492.96875,1862
290478.125,1863
290497.15625,1864
349776.46875,1865
342558.78125,1866
239118.171875,1867
321694.125,1868
220826.5625,1869
238553.40625,1870
244368.0625,1871
177460.3125,1872
253068.453125,1873
155547.484375,1874
215450.15625,1875
209436.125,1876
223284.296875,1877
203675.3125,1878
122186.4375,1879
144394.859375,1880
267585.15625,1881
261400.328125,1882
199829.109375,1883
212140.59375,1884
268626.40625,1885
299039.375,1886
219414.453125,1887
284076.625,1888
173699.953125,1889
137639.875,1890
140703.484375,1891
105356.4140625,1892
134877.890625,1893
81962.4296875,1894
138694.796875,1895
128615.4609375,1896
107657.7578125,1897
119105.6640625,1898
130026.0,1899
154689.390625,1900
162195.84375,1901
137488.953125,1902
175771.6875,1903
137024.609375,1904
180244.0,1905
160486.421875,1906
199794.875,1907
131851.03125,1908
144901.1875,1909
133232.1875,1910
204800.28125,1911
321581.375,1912
161029.75,1913
85052.1015625,1914
285645.78125,1915
66880.1953125,1916
272095.53125,1917
143244.296875,1918
179747.15625,1919
176608.71875,1920
380958.03125,1921
296495.0,1922
234434.5,1923
246884.046875,1924
236387.765625,1925
372545.03125,1926
133653.296875,1927
166434.625,1928
132258.59375,1929
129933.234375,1930
139795.546875,1931
145426.96875,1932
161623.59375,1933
189554.703125,1934
175913.703125,1935
193435.484375,1936
182748.328125,1937
172279.0,1938
258361.859375,1939
193284.109375,1940
183182.78125,1941
189595.859375,1942
198738.265625,1943
299346.46875,1944
366772.15625,1945
125316.3359375,1946
303293.40625,1947
155068.34375,1948
253233.984375,1949
191979.640625,1950
275035.3125,1951
210579.890625,1952
181411.234375,1953
208393.59375,1954
143760.359375,1955
330066.34375,1956
168021.078125,1957
321253.0625,1958
125064.625,1959
109308.2421875,1960
121453.09375,1961
116806.609375,1962
114806.1875,1963
126817.9765625,1964
143437.125,1965
148543.78125,1966
275800.6875,1967
386332.78125,1968
375139.84375,1969
406629.65625,1970
430367.90625,1971
372746.78125,1972
273652.21875,1973
314759.28125,1974
456407.84375,1975
302464.84375,1976
353455.75,1977
333413.75,1978
326454.8125,1979
192236.6875,1980
336379.34375,1981
234537.4375,1982
197806.375,1983
184262.234375,1984
238596.0,1985
240399.171875,1986
178785.59375,1987
180240.8125,1988
206380.96875,1989
224772.109375,1990
232735.953125,1991
232823.3125,1992
178205.8125,1993
259062.859375,1994
195979.328125,1995
275807.375,1996
301170.25,1997
345172.21875,1998
274903.5,1999
306105.1875,2000
255217.96875,2001
260777.21875,2002
274980.09375,2003
284634.5625,2004
227398.140625,2005
216282.0,2006
265117.5,2007
216987.5625,2008
196027.0625,2009
208310.78125,2010
155665.40625,2011
179876.9375,2012
177392.984375,2013
198568.203125,2014
206077.765625,2015
195326.109375,2016
213201.53125,2017
125918.6953125,2018
147070.890625,2019
112852.484375,2020
110285.5078125,2021
184385.71875,2022
140182.171875,2023
278694.875,2024
358072.03125,2025
178524.140625,2026
152206.5625,2027
170727.984375,2028
164467.890625,2029
280572.3125,2030
264375.5,2031
256771.84375,2032
276238.53125,2033
167187.046875,2034
228814.828125,2035
209392.203125,2036
214720.34375,2037
316163.25,2038
227640.421875,2039
304209.25,2040
291571.78125,2041
214256.390625,2042
181628.734375,2043
183970.140625,2044
196954.578125,2045
127766.8515625,2046
145372.296875,2047
142694.125,2048
128821.3046875,2049
177920.75,2050
98407.3671875,2051
130667.15625,2052
149571.578125,2053
92377.6640625,2054
146637.15625,2055
143748.71875,2056
112264.390625,2057
220777.78125,2058
139845.125,2059
188598.546875,2060
175489.015625,2061
126012.328125,2062
110958.3203125,2063
138874.953125,2064
119423.3671875,2065
171337.21875,2066
105640.34375,2067
121307.453125,2068
89533.5859375,2069
118932.4609375,2070
84527.4375,2071
120734.421875,2072
128989.953125,2073
221182.515625,2074
143620.59375,2075
125481.9765625,2076
146865.390625,2077
118448.2265625,2078
136007.65625,2079
129447.4765625,2080
125830.3359375,2081
89498.96875,2082
149178.234375,2083
105162.5390625,2084
118026.1640625,2085
139651.984375,2086
130545.7734375,2087
113120.4140625,2088
84044.203125,2089
139844.15625,2090
114651.84375,2091
139955.984375,2092
132165.53125,2093
125743.984375,2094
135287.921875,2095
80367.234375,2096
102300.953125,2097
154124.34375,2098
65408.44921875,2099
73127.7734375,2100
117371.3828125,2101
150421.09375,2102
88602.59375,2103
156737.375,2104
139570.734375,2105
55139.38671875,2106
208816.046875,2107
124023.1796875,2108
111812.578125,2109
132626.734375,2110
155207.578125,2111
137253.421875,2112
126327.6171875,2113
134641.328125,2114
167534.8125,2115
116904.4609375,2116
156257.65625,2117
116373.1328125,2118
116030.6484375,2119
125675.78125,2120
87894.28125,2121
117281.46875,2122
86663.2109375,2123
167670.796875,2124
138477.375,2125
146972.96875,2126
155402.75,2127
142339.03125,2128
106139.515625,2129
143750.078125,2130
161841.890625,2131
125028.3125,2132
127213.0546875,2133
137246.0625,2134
98472.4375,2135
66543.03125,2136
108573.359375,2137
138425.828125,2138
154747.28125,2139
148069.40625,2140
149886.609375,2141
125422.046875,2142
137903.109375,2143
120171.34375,2144
146059.578125,2145
176606.46875,2146
145989.171875,2147
150760.953125,2148
147153.40625,2149
215283.09375,2150
117482.0078125,2151
225593.140625,2152
188756.203125,2153
115402.2265625,2154
151770.21875,2155
298719.6875,2156
245986.671875,2157
223500.09375,2158
205857.609375,2159
179680.40625,2160
253011.28125,2161
407797.40625,2162
354370.46875,2163
234252.078125,2164
171889.1875,2165
160196.609375,2166
225819.90625,2167
204939.546875,2168
201645.25,2169
233421.4375,2170
147913.03125,2171
147458.28125,2172
171676.5625,2173
248557.703125,2174
310525.90625,2175
306114.59375,2176
252313.140625,2177
223216.171875,2178
145035.734375,2179
253414.25,2180
192988.5,2181
232093.59375,2182
192573.171875,2183
132726.515625,2184
116272.765625,2185
158281.453125,2186
158132.078125,2187
167486.578125,2188
259090.171875,2189
81806.390625,2190
83568.578125,2191
87598.8125,2192
118737.625,2193
98206.8046875,2194
108390.2734375,2195
100767.671875,2196
114076.4921875,2197
155625.53125,2198
171242.75,2199
142332.5625,2200
130578.875,2201
191344.8125,2202
120223.21875,2203
161095.796875,2204
115757.1953125,2205
138995.671875,2206
188286.6875,2207
266620.0,2208
195162.390625,2209
132296.859375,2210
122560.1328125,2211
124053.3203125,2212
85907.3515625,2213
131468.328125,2214
95584.5390625,2215
152354.9375,2216
66135.625,2217
91876.03125,2218
83823.2265625,2219
93401.0234375,2220
291423.5625,2221
261188.796875,2222
271738.28125,2223
232628.046875,2224
122211.296875,2225
199057.609375,2226
205025.828125,2227
269282.53125,2228
251326.3125,2229
156008.953125,2230
207880.125,2231
181888.4375,2232
174478.0,2233
258302.328125,2234
223835.96875,2235
285629.1875,2236
344164.28125,2237
211414.5,2238
125418.984375,2239
165711.578125,2240
147756.5,2241
135833.375,2242
139600.859375,2243
122307.8203125,2244
112898.40625,2245
139996.015625,2246
147291.296875,2247
134472.609375,2248
124410.203125,2249
135010.28125,2250
113971.2265625,2251
185896.03125,2252
156908.46875,2253
166521.765625,2254
207706.015625,2255
181568.9375,2256
220228.0,2257
168697.90625,2258
180967.84375,2259
172155.125,2260
194385.328125,2261
219583.84375,2262
340985.1875,2263
453551.46875,2264
170556.828125,2265
286132.25,2266
377084.15625,2267
392175.34375,2268
165011.46875,2269
190466.203125,2270
248697.90625,2271
214792.40625,2272
174972.609375,2273
205096.5,2274
182983.84375,2275
174787.046875,2276
208653.078125,2277
165884.296875,2278
114577.453125,2279
116592.6015625,2280
177153.15625,2281
196677.671875,2282
116554.71875,2283
122574.515625,2284
152964.625,2285
131959.6875,2286
350011.65625,2287
269460.96875,2288
379667.21875,2289
421089.40625,2290
316513.3125,2291
414707.40625,2292
436323.75,2293
367846.65625,2294
445997.90625,2295
286967.375,2296
311114.53125,2297
315954.03125,2298
348663.46875,2299
332322.90625,2300
278721.96875,2301
262934.40625,2302
246004.53125,2303
251788.0625,2304
204984.21875,2305
204801.84375,2306
200927.96875,2307
228753.875,2308
288406.59375,2309
209813.3125,2310
221547.078125,2311
183700.765625,2312
177343.375,2313
180276.875,2314
177369.5,2315
191879.09375,2316
193964.25,2317
176795.296875,2318
185922.265625,2319
185337.953125,2320
273038.46875,2321
188961.78125,2322
179091.625,2323
175916.375,2324
207818.15625,2325
171414.5,2326
214744.6875,2327
226099.734375,2328
195419.078125,2329
187352.28125,2330
363694.25,2331
387919.78125,2332
329690.25,2333
261514.109375,2334
279347.375,2335
325171.71875,2336
195728.625,2337
297060.40625,2338
231894.046875,2339
405193.09375,2340
225859.703125,2341
256446.859375,2342
243107.4375,2343
240771.03125,2344
251986.71875,2345
208086.25,2346
188763.75,2347
239339.8125,2348
179853.203125,2349
285442.3125,2350
244880.0,2351
263161.40625,2352
264679.90625,2353
149869.59375,2354
157604.34375,2355
158553.28125,2356
202283.3125,2357
192185.4375,2358
143043.21875,2359
122318.109375,2360
153026.4375,2361
300602.59375,2362
143213.515625,2363
184801.765625,2364
241786.09375,2365
184493.25,2366
218809.125,2367
217664.171875,2368
230744.5,2369
163182.9375,2370
160870.78125,2371
199013.640625,2372
297817.1875,2373
334808.3125,2374
262329.875,2375
299483.71875,2376
356632.65625,2377
151065.0625,2378
248252.0625,2379
146172.328125,2380
169409.75,2381
216952.296875,2382
220212.734375,2383
275807.0625,2384
177622.1875,2385
133912.09375,2386
135881.921875,2387
112750.7265625,2388
120754.1640625,2389
137566.84375,2390
139300.703125,2391
117549.671875,2392
178775.65625,2393
131548.59375,2394
213409.765625,2395
133316.0,2396
245664.171875,2397
133117.5625,2398
56999.6171875,2399
69185.828125,2400
123664.3828125,2401
139315.3125,2402
126760.8359375,2403
137581.96875,2404
164051.640625,2405
153248.375,2406
126025.6484375,2407
150768.921875,2408
119879.8671875,2409
182298.890625,2410
115349.3828125,2411
152244.75,2412
123014.0625,2413
144428.453125,2414
113988.4921875,2415
129698.484375,2416
135813.15625,2417
137814.109375,2418
121321.7578125,2419
123560.953125,2420
153983.40625,2421
112096.4453125,2422
111942.375,2423
161917.9375,2424
250611.71875,2425
152325.109375,2426
130467.1484375,2427
202734.453125,2428
120696.2734375,2429
140859.34375,2430
86680.578125,2431
137218.109375,2432
151346.28125,2433
133835.296875,2434
158994.9375,2435
103831.9453125,2436
110685.4453125,2437
113120.40625,2438
114642.7578125,2439
128371.5390625,2440
113290.203125,2441
104758.1796875,2442
141282.609375,2443
138409.28125,2444
95899.078125,2445
147499.203125,2446
202483.5,2447
153338.625,2448
123099.9375,2449
160437.65625,2450
130587.7734375,2451
227816.984375,2452
94285.1015625,2453
117765.5546875,2454
136580.765625,2455
138861.59375,2456
131991.234375,2457
130522.0859375,2458
104543.9609375,2459
139728.046875,2460
130314.8515625,2461
137025.34375,2462
123564.6953125,2463
195450.84375,2464
140346.9375,2465
108382.1015625,2466
154283.984375,2467
87728.0,2468
72740.359375,2469
201856.609375,2470
249104.328125,2471
178201.703125,2472
120890.7265625,2473
88687.7265625,2474
244280.921875,2475
119922.8359375,2476
120543.71875,2477
171442.5,2478
113813.6796875,2479
151550.609375,2480
120321.1171875,2481
125885.1796875,2482
113579.8828125,2483
127422.546875,2484
134972.390625,2485
149714.421875,2486
217509.390625,2487
177846.015625,2488
152771.4375,2489
148332.828125,2490
92677.046875,2491
182391.1875,2492
139191.171875,2493
147781.640625,2494
97575.953125,2495
231386.5625,2496
153017.25,2497
111955.9375,2498
77536.4921875,2499
127711.8046875,2500
137581.140625,2501
156475.96875,2502
114978.2421875,2503
225791.6875,2504
230985.6875,2505
274665.9375,2506
301080.46875,2507
274081.6875,2508
232078.765625,2509
231177.75,2510
185556.15625,2511
215471.78125,2512
226846.421875,2513
280266.125,2514
139126.734375,2515
172349.5,2516
158232.640625,2517
156717.671875,2518
221959.4375,2519
220937.390625,2520
199659.671875,2521
241950.359375,2522
126543.96875,2523
137019.125,2524
149204.375,2525
135197.609375,2526
116591.2578125,2527
125355.625,2528
133911.21875,2529
126982.4921875,2530
266615.15625,2531
242388.828125,2532
212239.78125,2533
240298.75,2534
314570.59375,2535
255116.171875,2536
257375.140625,2537
189114.65625,2538
203756.421875,2539
175514.203125,2540
189688.0625,2541
165753.625,2542
132444.4375,2543
123605.9765625,2544
145779.09375,2545
142935.421875,2546
151600.296875,2547
151617.828125,2548
162728.921875,2549
603244.6875,2550
140704.484375,2551
135599.34375,2552
81722.21875,2553
85465.671875,2554
128052.1796875,2555
94967.4921875,2556
119256.015625,2557
242560.84375,2558
113745.9375,2559
153103.625,2560
148021.84375,2561
134934.328125,2562
148511.875,2563
190732.953125,2564
112981.34375,2565
138555.859375,2566
123279.6484375,2567
187808.3125,2568
191356.625,2569
134461.9375,2570
168871.578125,2571
170653.796875,2572
214420.875,2573
270458.59375,2574
139348.890625,2575
123593.1953125,2576
153893.921875,2577
87685.6328125,2578
60108.2734375,2579
125565.0859375,2580
133830.453125,2581
132263.015625,2582
295677.84375,2583
164042.421875,2584
189029.25,2585
252614.875,2586
222944.921875,2587
148484.296875,2588
151755.5,2589
234008.640625,2590
223349.5,2591
215007.953125,2592
248649.890625,2593
181428.9375,2594
199154.96875,2595
338435.90625,2596
177572.296875,2597
282266.5,2598
340151.75,2599
172332.0,2600
170551.140625,2601
92236.671875,2602
103454.8515625,2603
100289.234375,2604
83097.078125,2605
139685.328125,2606
243926.59375,2607
220542.53125,2608
164062.28125,2609
108412.0703125,2610
125203.59375,2611
162441.296875,2612
143117.0625,2613
125025.125,2614
150626.6875,2615
166522.0625,2616
179948.046875,2617
251657.3125,2618
228376.265625,2619
187371.9375,2620
173286.953125,2621
183313.609375,2622
245153.390625,2623
316971.25,2624
285040.0625,2625
183374.390625,2626
181522.9375,2627
406709.75,2628
426211.5625,2629
337301.28125,2630
427331.84375,2631
364634.90625,2632
323178.96875,2633
396302.0,2634
167907.609375,2635
191164.546875,2636
183624.125,2637
272499.90625,2638
197453.140625,2639
164770.390625,2640
101002.3203125,2641
205826.578125,2642
127858.40625,2643
136151.578125,2644
126421.109375,2645
110005.015625,2646
119649.8125,2647
162112.265625,2648
149243.734375,2649
155760.609375,2650
147859.90625,2651
389649.0625,2652
266824.09375,2653
243820.890625,2654
384157.59375,2655
317881.9375,2656
351386.8125,2657
286519.78125,2658
297856.40625,2659
336980.625,2660
355121.84375,2661
369675.25,2662
307142.9375,2663
278613.40625,2664
359949.75,2665
304551.03125,2666
174387.171875,2667
191228.34375,2668
180665.96875,2669
294472.1875,2670
192991.71875,2671
209032.984375,2672
222666.09375,2673
237056.625,2674
179266.1875,2675
195786.046875,2676
213168.59375,2677
261127.4375,2678
281884.46875,2679
296832.21875,2680
389508.21875,2681
341171.28125,2682
406488.90625,2683
318591.03125,2684
337229.8125,2685
260197.484375,2686
316319.0625,2687
232906.265625,2688
200331.234375,2689
414048.8125,2690
189717.140625,2691
145252.625,2692
202358.765625,2693
145477.921875,2694
207183.640625,2695
191221.234375,2696
191625.375,2697
212140.171875,2698
184866.25,2699
160591.796875,2700
156248.453125,2701
117866.9609375,2702
145524.078125,2703
150307.796875,2704
118673.8359375,2705
120153.3203125,2706
133859.890625,2707
124435.4296875,2708
104617.0859375,2709
127786.1171875,2710
325476.78125,2711
388325.46875,2712
181123.65625,2713
151133.234375,2714
168647.71875,2715
151507.171875,2716
176309.953125,2717
237558.171875,2718
157634.46875,2719
193067.234375,2720
143740.015625,2721
158685.375,2722
171204.203125,2723
133695.234375,2724
131817.96875,2725
154996.453125,2726
188014.171875,2727
163159.234375,2728
151156.578125,2729
155286.828125,2730
131650.5625,2731
125459.046875,2732
173819.0,2733
152264.28125,2734
133058.390625,2735
145396.140625,2736
114722.6796875,2737
122427.3359375,2738
165155.6875,2739
141925.609375,2740
131470.484375,2741
157280.8125,2742
152654.375,2743
160492.625,2744
160653.875,2745
125088.1015625,2746
151751.734375,2747
123154.515625,2748
134325.765625,2749
134531.453125,2750
133006.984375,2751
201342.875,2752
164477.46875,2753
288349.15625,2754
140559.875,2755
86804.671875,2756
69472.2265625,2757
81871.4140625,2758
171018.46875,2759
122276.5234375,2760
143780.015625,2761
135319.6875,2762
235388.21875,2763
145604.078125,2764
320874.875,2765
128107.0859375,2766
82437.390625,2767
103467.796875,2768
127965.90625,2769
161009.578125,2770
118833.15625,2771
113742.1875,2772
169496.203125,2773
149809.234375,2774
136175.484375,2775
150832.53125,2776
157443.421875,2777
140473.21875,2778
129632.0234375,2779
106673.9375,2780
100610.3671875,2781
95937.421875,2782
117328.625,2783
136410.765625,2784
141988.328125,2785
65462.67578125,2786
137558.421875,2787
75278.109375,2788
195772.671875,2789
108554.5859375,2790
119950.96875,2791
51187.96484375,2792
172129.53125,2793
93723.65625,2794
126454.984375,2795
91402.4140625,2796
214434.96875,2797
125410.421875,2798
116946.84375,2799
63026.8125,2800
118125.0,2801
139764.390625,2802
156629.53125,2803
122959.7109375,2804
101916.7109375,2805
86684.3828125,2806
171644.65625,2807
145587.890625,2808
144606.4375,2809
136541.703125,2810
162644.265625,2811
174055.6875,2812
144965.359375,2813
147293.28125,2814
99820.296875,2815
264729.5625,2816
150347.75,2817
132350.859375,2818
163850.53125,2819
119654.296875,2820
113975.6484375,2821
192725.71875,2822
352608.59375,2823
164364.765625,2824
133322.453125,2825
131458.984375,2826
141696.671875,2827
220131.53125,2828
233450.453125,2829
247068.203125,2830
185068.046875,2831
275282.6875,2832
296360.15625,2833
218012.125,2834
220583.515625,2835
201683.921875,2836
181140.171875,2837
149197.171875,2838
176608.203125,2839
203019.65625,2840
205203.609375,2841
244506.546875,2842
152415.484375,2843
164637.921875,2844
136439.875,2845
214330.296875,2846
208886.8125,2847
259472.140625,2848
208666.265625,2849
308132.71875,2850
227028.84375,2851
261621.25,2852
240907.546875,2853
153541.0,2854
216211.28125,2855
205322.515625,2856
189618.796875,2857
221411.484375,2858
127195.9140625,2859
150751.96875,2860
139893.984375,2861
211224.03125,2862
143760.640625,2863
260659.125,2864
143139.5,2865
186556.03125,2866
103803.5546875,2867
118383.984375,2868
120734.21875,2869
140762.25,2870
82210.15625,2871
44543.1171875,2872
99018.796875,2873
138120.78125,2874
134136.46875,2875
191069.421875,2876
142733.90625,2877
169758.828125,2878
141510.0,2879
102937.3671875,2880
140282.546875,2881
161675.28125,2882
174927.96875,2883
193496.21875,2884
164992.828125,2885
241268.484375,2886
121588.4765625,2887
142587.328125,2888
52967.04296875,2889
81893.5546875,2890
144163.203125,2891
55000.70703125,2892
99778.046875,2893
60551.99609375,2894
303758.0625,2895
300053.625,2896
213439.4375,2897
145792.53125,2898
220117.671875,2899
165132.125,2900
231763.28125,2901
205308.71875,2902
355690.875,2903
371381.375,2904
59371.7578125,2905
216232.609375,2906
123472.0078125,2907
126119.0234375,2908
136021.515625,2909
87976.8359375,2910
95491.9140625,2911
159635.453125,2912
108286.171875,2913
88165.15625,2914
99336.671875,2915
102524.2421875,2916
186911.09375,2917
115307.3515625,2918
248771.3125,2919
